post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,Toxicity_Score
2024-04-07 14:05:10,신한카드 오열ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅅㅂ,1,1.0,신한카드 오열ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅅㅂ,신한카드 오열ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅅㅂ,0.8785130381584167
2024-04-07 14:05:11,레드플랙 입갤 ㅋㅋㅋㅋ,- dc official App,1,1.0,레드플랙 입갤 ㅋㅋㅋㅋ - dc official App,레드플랙 입갤 ㅋㅋㅋㅋ - dc official App,0.19289250671863556
2024-04-07 14:05:12,막스 부스터 썻노 뭔 ㅋㅋㅋㅋㅋ,뭐야 시발 ㅋㅋ 혼자 다른차던데 ㅋㅋㅋ,1,1.0,막스 부스터 썻노 뭔 ㅋㅋㅋㅋㅋ 뭐야 시발 ㅋㅋ 혼자 다른차던데 ㅋㅋㅋ,막스 부스터 썻노 뭔 ㅋㅋㅋㅋㅋ 뭐야 시발 ㅋㅋ 혼자 다른차던데 ㅋㅋㅋ,0.8193669319152832
2024-04-07 14:05:13,씹카도 아웃 ㅋㅋㅋ,,1,1.0,씹카도 아웃 ㅋㅋㅋ ,씹카도 아웃 ㅋㅋㅋ,0.9307074546813965
2024-04-07 14:05:13,첫랩에 레드 ㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,첫랩에 레드 ㅋㅋㅋㅋㅋㅋㅋ ,첫랩에 레드 ㅋㅋㅋㅋㅋㅋㅋ,0.32514119148254395
2024-04-07 14:05:13,시작 레드 플렉 ㅋㅋㅋㅋ,"ㅋㅋㅋㅋㅋ
- dc official App",1,1.0,"시작 레드 플렉 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ
- dc official App",시작 레드 플렉 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ - dc official App,0.18923601508140564
2024-04-07 14:05:14,ㅅㅅㅋㅋㅋㅋㅋ,,1,1.0,ㅅㅅㅋㅋㅋㅋㅋ ,ㅅㅅㅋㅋㅋㅋㅋ,0.8318784832954407
2024-04-07 14:05:14,멸망ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,멸망ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,멸망ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.8216116428375244
2024-04-07 14:05:14,레드 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅇㄱㄱㄷㅋㅋㅋㅋㅋㅋ,1,1.0,레드 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅇㄱㄱㄷㅋㅋㅋㅋㅋㅋ,레드 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅇㄱㄱㄷㅋㅋㅋㅋㅋㅋ,0.6374584436416626
2024-04-07 14:05:15,레드 ㅋㅋㅋㅋㅋㅋ,"ㅋㅋㅋ
- dc official App",1,1.0,"레드 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ
- dc official App",레드 ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋ - dc official App,0.2820988893508911
2024-04-07 14:05:18,바로레드 ㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,바로레드 ㅋㅋㅋㅋㅋㅋㅋㅋ ,바로레드 ㅋㅋㅋㅋㅋㅋㅋㅋ,0.22582562267780304
2024-04-07 14:05:17,카도 사망 ㅋㅋ,,1,1.0,카도 사망 ㅋㅋ ,카도 사망 ㅋㅋ,0.6348686218261719
2024-04-07 14:05:18,좆카도ㅋㅋ,,1,1.0,좆카도ㅋㅋ ,좆카도ㅋㅋ,0.8030480146408081
2024-04-07 14:05:18,안그래도 요즘 안좋은 애들끼리 쳐박았네,ㅋㅋㅋㅋ,1,1.0,안그래도 요즘 안좋은 애들끼리 쳐박았네 ㅋㅋㅋㅋ,안그래도 요즘 안좋은 애들끼리 쳐박았네 ㅋㅋㅋㅋ,0.9510069489479065
2024-04-07 14:05:19,윌 이제 차 없음 ㅋㅋㅋㅋ,ㅂㅅ팀,1,1.0,윌 이제 차 없음 ㅋㅋㅋㅋ ㅂㅅ팀,윌 이제 차 없음 ㅋㅋㅋㅋ ㅂㅅ팀,0.9194631576538086
2024-04-07 14:05:19,시작하자마자 레드 플래그 ㅋㅋㅋㅋㅋㅋㅋㅋ,,1,1.0,시작하자마자 레드 플래그 ㅋㅋㅋㅋㅋㅋㅋㅋ ,시작하자마자 레드 플래그 ㅋㅋㅋㅋㅋㅋㅋㅋ,0.279552698135376
2024-04-07 14:05:19,바로 레드 ㄷㄷ,"다시 시작 ㅋㅋ
- dc official App",1,1.0,"바로 레드 ㄷㄷ 다시 시작 ㅋㅋ
- dc official App",바로 레드 ㄷㄷ 다시 시작 ㅋㅋ - dc official App,0.09103270620107651
2024-04-07 14:05:20,레드플랙 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,,1,1.0,레드플랙 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ ,레드플랙 ㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅㅅ,0.4584740102291107
2024-04-07 14:05:20,레드플랙ㅋㅋㅋㅋㅋ,- dc official App,1,1.0,레드플랙ㅋㅋㅋㅋㅋ - dc official App,레드플랙ㅋㅋㅋㅋㅋ - dc official App,0.21987386047840118
2024-04-07 14:05:22,레드ㅋㅋㅋㅋ,ㅇㅇ,1,1.0,레드ㅋㅋㅋㅋ ㅇㅇ,레드ㅋㅋㅋㅋ ㅇㅇ,0.564393162727356
2024-04-07 14:05:21,아니 뭘했길래 레드냐 근데,- dc official App,1,1.0,아니 뭘했길래 레드냐 근데 - dc official App,아니 뭘했길래 레드냐 근데 - dc official App,0.17991437017917633
2024-04-07 14:05:23,ㅋㅋ ㅋㅋ 바로 레드,,1,1.0,ㅋㅋ ㅋㅋ 바로 레드 ,ㅋㅋ ㅋㅋ 바로 레드,0.5602607131004333
2024-04-07 14:05:23,쿠팡이 또..,ㅋㅋㅋㅋ,1,1.0,쿠팡이 또.. ㅋㅋㅋㅋ,쿠팡이 또.. ㅋㅋㅋㅋ,0.6950603723526001
2024-04-07 14:05:22,대런 박살ㅋㅋㅋㅋ,- dc official App,1,1.0,대런 박살ㅋㅋㅋㅋ - dc official App,대런 박살ㅋㅋㅋㅋ - dc official App,0.2955003082752228
2024-04-07 14:05:27,레드플랙 안나올수가 없네 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ,1,1.0,레드플랙 안나올수가 없네 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ,레드플랙 안나올수가 없네 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ,0.22727319598197937
2024-04-07 14:05:28,ㅈ카도 똠양꿍 아웃,- dc official App,1,1.0,ㅈ카도 똠양꿍 아웃 - dc official App,ㅈ카도 똠양꿍 아웃 - dc official App,0.8870156407356262
2024-04-07 14:05:28,좆카도는 리암한태 자리 넘겨라,ㅈ병신 ㅌㅋ,1,1.0,좆카도는 리암한태 자리 넘겨라 ㅈ병신 ㅌㅋ,좆카도는 리암한태 자리 넘겨라 ㅈ병신 ㅌㅋ,0.9527838230133057
